OBJECTID_1,COUNT,AREA,MEAN
1,201.000000000000000,0.000015509259259,1158.611940298507079
2,167.000000000000000,0.000012885802469,1194.622754491017986
3,154.000000000000000,0.000011882716049,1079.967532467532237
4,204.000000000000000,0.000015740740741,1180.333333333333030
5,122.000000000000000,0.000009413580247,1083.286885245901203
6,223.000000000000000,0.000017206790123,1162.439461883408057
7,151.000000000000000,0.000011651234568,1190.807947019868152
8,144.000000000000000,0.000011111111111,1236.548611111111086
9,160.000000000000000,0.000012345679012,976.731250000000045
10,144.000000000000000,0.000011111111111,1112.638888888888687
11,155.000000000000000,0.000011959876543,1188.929032258064353
12,178.000000000000000,0.000013734567901,1089.741573033707255
13,191.000000000000000,0.000014737654321,1126.795811518325081
14,164.000000000000000,0.000012654320988,1121.603658536585044
15,224.000000000000000,0.000017283950617,1164.499999999999773
16,170.000000000000000,0.000013117283951,1112.770588235293872
17,129.000000000000000,0.000009953703704,1262.875968992248545
18,159.000000000000000,0.000012268518519,1154.937106918238896
19,179.000000000000000,0.000013811728395,1070.357541899441685
20,161.000000000000000,0.000012422839506,1097.000000000000000
21,222.000000000000000,0.000017129629630,1063.427927927928522
22,247.000000000000000,0.000019058641975,1172.846153846154266
23,181.000000000000000,0.000013966049383,1077.646408839779497
24,145.000000000000000,0.000011188271605,1072.986206896551721
25,168.000000000000000,0.000012962962963,1149.464285714286234
26,136.000000000000000,0.000010493827160,1389.338235294118476
27,221.000000000000000,0.000017052469136,1074.959276018099217
28,195.000000000000000,0.000015046296296,1138.153846153846416
29,232.000000000000000,0.000017901234568,1112.163793103448825
